Year,id,Spec,FirstFound,LastPresent,LastChecked,Fate,Freq,Expos,AgeFound,AgeDay1,Stage,Nestling,InitBHCO,BHCONum,BHCOPres,InitClutch,Clutch,Open,KBG,SmoothB,Litter,Bare,Forb,Grasslike,Woody,LitterD,Veg.Height,VOR,Paddock,Replicate,cTreat,pTreat,cDoD,pDoD,grazed,grazep,start,end
2021,MODO04642545176215,MODO,18,25,25,0,1,7,20,3,Nestling,1,0,0,0,2,2,NA,47.01492537313433,0,11.194029850746269,28.35820895522388,2.2388059701492535,0,11.194029850746269,48,510,4.25,12,SW,68,0,76.3,0,24,1,144,172
2021,MODO04642545176884,MODO,6,19,22,1,1,16,4,-1,Nestling,1,0,0,0,2,2,NA,38.775510204081634,0,15.306122448979592,0,15.306122448979592,15.306122448979592,15.306122448979592,40,540,3.75,14,NW,39,49,51.7,60.2,0,0,194,215
2021,MODO04643105176374,MODO,18,37,37,0,1,19,5,-12,Nestling,1,0,0,0,2,2,NA,51.63934426229508,2.459016393442623,31.147540983606557,0,2.459016393442623,0,12.295081967213115,115,470,3.75,12,SW,68,0,76.3,0,9,1,144,172
2021,MODO04643105176814,MODO,6,16,19,1,2,13,11,6,Nestling,1,0,0,0,2,2,NA,14.150943396226415,35.84905660377358,14.150943396226415,0,35.84905660377358,0,0,20,585,3,14,NW,39,49,51.7,60.2,0,0,194,215
2021,MODO04643145176518,MODO,4,19,22,1,1,18,5,2,Nestling,1,0,0,0,2,2,NA,13.513513513513514,13.513513513513514,13.513513513513514,0,2.7027027027027026,0,56.75675675675676,35,711,5,13,NW,49,68,52.3,60.6,2,1,172,194
2021,MODO04643515176484,MODO,4,16,16,0,2,12,15,12,Nestling,1,0,0,0,2,2,NA,34.862385321100916,0,13.761467889908257,0,2.7522935779816518,13.761467889908257,34.862385321100916,50,584,3.5,13,NW,49,68,52.3,60.6,0,0,172,194
2021,MODO04643605176833,MODO,6,19,19,0,1,13,8,3,Nestling,1,0,0,0,2,2,NA,33.92857142857143,13.392857142857142,13.392857142857142,2.6785714285714284,2.6785714285714284,0,33.92857142857143,67,565,3.75,14,NW,39,49,51.7,60.2,0,0,194,215
2021,MODO04643755176409,MODO,1,7,7,0,1,6,20,20,Nestling,1,0,0,0,2,2,NA,28.78787878787879,0,11.363636363636363,28.78787878787879,2.272727272727273,0,28.78787878787879,40,450,3,12,SW,68,0,76.3,0,15,1,144,172
2021,MODO04643975176610,MODO,4,13,16,1,2,12,-1,-4,Incubating,0,0,0,0,1,2,NA,33.92857142857143,13.392857142857142,33.92857142857143,13.392857142857142,2.6785714285714284,0,2.6785714285714284,45,635,3.25,13,NW,49,68,52.3,60.6,0,0,172,194
2021,MODO04645155176483,MODO,4,13,16,1,2,12,2,-1,Incubating,0,0,0,0,2,2,NA,18.072289156626507,18.072289156626507,18.072289156626507,0,0,0,45.78313253012048,46,701,6.25,13,NW,49,68,52.3,60.6,0,0,172,194
2021,MODO04647295176506,MODO,18,19,22,1,1,4,3,-14,Incubating,0,0,0,0,1,2,NA,15.625,3.125,65.625,0,0,0,15.625,15,450,5.25,13,NW,49,68,52.3,60.6,2,1,172,194
2021,MODO04651665176602,MODO,9,14,18,1,1,9,3,-5,Incubating,0,0,0,0,2,2,NA,15.151515151515152,63.63636363636363,15.151515151515152,0,3.0303030303030303,0,3.0303030303030303,40,620,3.75,3,NE,39,49,51.7,60.2,0,0,194,215
2022,MODO04641695176347,MODO,4,4,7,1,2,3,NA,NA,Nestling,1,0,0,0,2,2,NA,14.85148514851485,14.85148514851485,37.62376237623762,2.9702970297029703,14.85148514851485,0,14.85148514851485,2,604,4,12,SW,0,39,0,51.7,0,0,NA,NA
2022,MODO04641805176238,MODO,31,31,34,1,2,3,5,-25,Incubating,0,0,0,0,2,2,NA,13.513513513513514,13.513513513513514,13.513513513513514,0,2.7027027027027026,0,56.75675675675676,5,830,9,12,SW,0,39,0,51.7,0,0,NA,NA
2022,MODO04641805176461,MODO,4,10,13,1,1,9,1,-2,Incubating,0,0,0,0,2,2,NA,0,15.463917525773196,39.175257731958766,39.175257731958766,3.0927835051546393,0,3.0927835051546393,10,750,2.75,13,NW,68,0,65.3,0,11,1,144,179
2022,MODO04641855176067,MODO,30,34,37,1,1,7,4,-25,Incubating,0,0,0,0,2,2,NA,77.98165137614679,0,2.7522935779816518,2.7522935779816518,2.7522935779816518,0,13.761467889908257,10,680,5.25,12,SW,0,39,0,51.7,0,0,NA,NA
2022,MODO04641965176476,MODO,4,7,10,1,1,6,22,19,Nestling,1,0,0,0,2,2,NA,11.811023622047244,11.811023622047244,29.92125984251969,29.92125984251969,11.811023622047244,2.3622047244094486,2.3622047244094486,15,550,3,13,NW,68,0,65.3,0,18,1,144,179
2022,MODO04642275175750,MODO,2,6,9,1,1,7,-1,-2,Incubating,0,0,0,0,1,2,NA,28.37837837837838,17.117117117117118,1.3513513513513513,1.3513513513513513,38.288288288288285,6.756756756756757,6.756756756756757,42,964,4.5,11,SW,39,49,35.2,52.3,0,0,202,213
2022,MODO04642405176642,MODO,52,59,59,0,1,7,7,-44,Nestling,1,0,0,0,2,2,NA,30.434782608695656,18.357487922705314,7.246376811594203,18.357487922705314,7.246376811594203,0,18.357487922705314,70,768,5.25,13,NW,68,0,65.3,0,0,0,144,179
2022,MODO04642545176219,MODO,52,76,76,0,1,24,6,-45,Nestling,1,0,0,0,2,2,NA,38.775510204081634,0,15.306122448979592,15.306122448979592,15.306122448979592,0,15.306122448979592,5,620,5.5,12,SW,0,39,0,51.7,0,0,NA,NA
2022,MODO04642585175793,MODO,29,51,51,0,1,22,9,-19,Nestling,1,0,0,0,2,2,NA,82.52427184466019,0,14.563106796116504,0,2.912621359223301,0,0,70,870,5.5,11,SW,39,49,35.2,52.3,1,1,202,213
2022,MODO04642835176599,MODO,6,28,28,0,1,22,5,0,Nestling,1,0,0,0,2,2,NA,58.46153846153847,4.615384615384616,4.615384615384616,4.615384615384616,23.076923076923077,0,4.615384615384616,10,620,4.5,13,NW,68,0,65.3,0,28,1,144,179
2022,MODO04642965176297,MODO,4,7,7,0,1,3,24,21,Nestling,1,0,0,0,2,2,NA,2.727272727272727,89.0909090909091,2.727272727272727,0,2.727272727272727,0,2.727272727272727,40,850,5.5,12,SW,0,39,0,51.7,0,0,NA,NA
2022,MODO04643015176372,MODO,4,16,16,0,2,12,15,12,Nestling,1,0,0,0,2,2,NA,16.853932584269664,16.853932584269664,16.853932584269664,3.3707865168539324,3.3707865168539324,0,42.69662921348314,25,740,6.25,12,SW,0,39,0,51.7,0,0,NA,NA
2022,MODO04643235176293,MODO,31,39,39,0,1,8,22,-8,Nestling,1,0,0,0,2,2,NA,34.862385321100916,34.862385321100916,13.761467889908257,0,13.761467889908257,2.7522935779816518,0,10,940,10.25,12,SW,0,39,0,51.7,0,0,NA,NA
2022,MODO04643285175932,MODO,3,9,12,1,1,9,0,-2,Incubating,0,0,0,0,1,1,NA,4.615384615384616,58.46153846153847,23.076923076923077,4.615384615384616,4.615384615384616,0,4.615384615384616,20,830,9.75,11,SW,39,49,35.2,52.3,0,0,202,213
2022,MODO04643385177163,MODO,36,61,61,0,1,25,-1,-36,Nestling,1,0,0,0,1,2,NA,42.28855721393035,0,18.90547263681592,0,7.462686567164178,0,31.343283582089555,65,769,7.5,15,NW,39,49,35.2,52.3,11,1,202,213
2022,MODO04643465177152,MODO,7,34,34,0,1,27,6,0,Nestling,1,0,0,0,2,2,NA,56.75675675675676,13.513513513513514,13.513513513513514,13.513513513513514,2.7027027027027026,0,0,20,720,8.75,15,NW,39,49,35.2,52.3,0,0,202,213
2022,MODO04643555176294,MODO,52,71,71,0,1,19,11,-40,Nestling,1,0,0,0,2,2,NA,18.072289156626507,0,45.78313253012048,0,18.072289156626507,0,18.072289156626507,20,610,7.25,12,SW,0,39,0,51.7,0,0,NA,NA
2022,MODO04643775176412,MODO,31,31,34,1,2,3,3,-27,Incubating,0,0,0,0,2,2,NA,12.195121951219512,0,51.21951219512195,12.195121951219512,12.195121951219512,0,12.195121951219512,20,540,5.25,12,SW,0,39,0,51.7,0,0,NA,NA
2022,MODO04644335176480,MODO,7,10,13,1,1,6,2,-4,Incubating,0,0,0,0,2,2,NA,15.510204081632653,15.510204081632653,15.510204081632653,25.71428571428571,15.510204081632653,6.122448979591836,6.122448979591836,15,580,3.5,13,NW,68,0,65.3,0,9,1,144,179
2022,MODO04644625176336,MODO,4,25,25,0,1,21,10,7,Nestling,1,0,0,0,2,2,NA,37.62376237623762,14.85148514851485,2.9702970297029703,14.85148514851485,14.85148514851485,0,14.85148514851485,30,850,6.25,12,SW,0,39,0,51.7,0,0,NA,NA
2022,MODO04645025176458,MODO,52,54,56,1,1,4,11,-40,Incubating,0,0,0,0,2,2,NA,48.10126582278481,3.79746835443038,6.329113924050633,18.9873417721519,3.79746835443038,0,18.9873417721519,30,750,4.75,13,NW,68,0,65.3,0,0,0,144,179
2023,MODO04641915176365,MODO,7,7,10,1,1,3,3,-3,Incubating,0,0,0,0,2,2,NA,9.316770186335404,9.316770186335404,39.130434782608695,9.316770186335404,9.316770186335404,0,23.60248447204969,12,800,4.25,12,SW,39,49,NA,45.3,0,0,201,212
2023,MODO04642065176877,MODO,28,28,30,1,1,2,3,-24,Nestling,1,0,0,0,2,2,NA,25.850340136054424,10.204081632653061,10.204081632653061,25.850340136054424,2.0408163265306123,0,25.850340136054424,1,931,5,14,NW,68,0,NA,0,3,1,143,178
2023,MODO04642195176258,MODO,41,38,41,1,1,3,10,-30,Incubating,0,0,0,0,2,2,NA,30.64516129032258,12.096774193548388,12.096774193548388,12.096774193548388,2.4193548387096775,0,30.64516129032258,44,441,4.5,12,SW,39,49,NA,45.3,0,0,201,212
2023,MODO04642225176065,MODO,2,7,10,1,1,8,1,0,Incubating,0,0,0,0,2,2,NA,21.839080459770116,8.620689655172415,47.701149425287355,0,0,0,21.839080459770116,45,415,2.75,11,SW,49,68,NA,65.3,0,0,178,201
2023,MODO04642465178766,MODO,28,33,33,0,1,5,12,-15,Nestling,1,0,0,0,2,1,NA,27.876106194690266,0,37.610619469026545,0,6.637168141592921,0,27.876106194690266,43,520,4.25,14,NW,68,0,NA,0,12,1,143,178
2023,MODO04642945176227,MODO,26,28,30,1,1,4,4,-21,Incubating,0,0,0,0,2,2,NA,42.28855721393035,0,31.343283582089555,7.462686567164178,0,0,18.90547263681592,35,520,5.75,12,SW,39,49,NA,45.3,0,0,201,212
2023,MODO04643045176429,MODO,10,13,16,1,1,6,2,-7,Incubating,0,0,0,0,2,2,NA,20.76502732240437,8.19672131147541,46.44808743169399,8.19672131147541,8.19672131147541,0,8.19672131147541,8,845,3.75,12,SW,39,49,NA,45.3,0,0,201,212
2023,MODO04643215176101,MODO,26,30,33,1,1,7,2,-23,Incubating,0,0,0,0,2,2,NA,34.862385321100916,0,34.862385321100916,2.7522935779816518,13.761467889908257,0,13.761467889908257,24,494,4,11,SW,49,68,NA,65.3,7,1,178,201
2023,MODO04643895176194,MODO,26,26,28,1,1,2,6,-19,Incubating,0,0,0,0,2,2,NA,51.204819277108435,0,37.95180722891566,0,1.8072289156626504,0,9.036144578313253,18,460,4.5,12,SW,39,49,NA,45.3,0,0,201,212
2023,MODO04644365175969,MODO,25,39,39,0,1,14,11,-13,Nestling,1,0,0,0,2,2,NA,19.587628865979383,0,32.47422680412371,7.731958762886598,7.731958762886598,0,32.47422680412371,36,470,4.5,11,SW,49,68,NA,65.3,13,1,178,201
2023,MODO04644665176396,MODO,6,6,10,1,1,4,3,-2,Incubating,0,0,0,0,2,2,NA,10.06711409395973,10.06711409395973,42.281879194630875,10.06711409395973,2.013422818791946,0,25.503355704697988,40,610,6,12,SW,39,49,NA,45.3,0,0,201,212
2023,MODO04645955176359,MODO,6,13,16,1,1,10,3,-2,Incubating,0,0,0,0,2,2,NA,12.396694214876034,0,31.40495867768595,12.396694214876034,12.396694214876034,0,31.40495867768595,5,540,4.75,12,SW,39,49,NA,45.3,0,0,201,212
2023,MODO04646915176743,MODO,42,42,44,1,1,2,9,-32,Incubating,0,0,0,0,2,2,NA,34.806629834254146,0,46.96132596685083,1.6574585635359116,8.287292817679557,0,8.287292817679557,11,351,3.75,15,NW,49,68,NA,65.3,12,1,178,201
2024,MODO04642045176236,MODO,4,4,7,1,2,3,8,5,Incubating,0,0,0,0,2,2,NA,17.51152073732719,17.51152073732719,39.1705069124424,1.3824884792626728,6.912442396313365,0,17.51152073732719,39,952,4,12,SW,49,68,NA,NA,NA,NA,NA,NA
2024,MODO04642135176634,MODO,28,44,44,0,1,16,14,-13,Nestling,1,0,0,0,2,2,NA,14.901960784313726,24.705882352941178,38.43137254901961,1.1764705882352942,5.88235294117647,0,14.901960784313726,38,816,3.75,13,NW,39,49,NA,NA,NA,NA,NA,NA
2024,MODO04642555176667,MODO,8,27,29,1,1,21,3,-4,Nestling,1,0,0,0,2,2,NA,23.595505617977526,14.232209737827715,36.70411985018727,0,5.617977528089887,5.617977528089887,14.232209737827715,40,850,6.5,13,NW,39,49,NA,NA,NA,NA,NA,NA
2024,MODO04642615177032,MODO,9,9,11,1,1,2,2,-6,Incubating,0,0,0,0,2,2,NA,32.196969696969695,0,37.121212121212125,5.681818181818182,1.1363636363636365,0,23.863636363636363,35,593,5.5,14,NW,0,39,0,NA,0,0,NA,NA
2024,MODO04643195176392,MODO,4,21,21,0,1,17,11,8,Nestling,1,0,0,0,2,2,NA,6.493506493506493,0,36.79653679653679,6.493506493506493,6.493506493506493,27.27272727272727,16.450216450216452,54,647,3.5,12,SW,49,68,NA,NA,NA,NA,NA,NA
2024,MODO04643255176487,MODO,27,36,38,1,1,11,0,-26,Incubating,0,0,0,0,2,2,NA,18.421052631578945,18.421052631578945,24.853801169590643,4.385964912280701,18.421052631578945,11.11111111111111,4.385964912280701,35,752,3,13,NW,39,49,NA,NA,NA,NA,NA,NA
2024,MODO04643695176117,MODO,43,50,53,1,1,10,3,-39,Incubating,0,0,0,0,2,2,NA,25.506072874493928,1.214574898785425,34.41295546558704,6.0728744939271255,6.0728744939271255,1.214574898785425,25.506072874493928,22,600,4.75,11,SW,68,0,NA,0,NA,NA,NA,NA
2024,MODO04644515176392,MODO,46,50,53,1,1,7,4,-41,Incubating,0,0,0,0,2,2,NA,24.803149606299215,0,38.582677165354326,0,5.905511811023622,5.905511811023622,24.803149606299215,36,795,5.5,12,SW,49,68,NA,NA,NA,NA,NA,NA
2024,MODO04655685176334,MODO,20,24,27,1,1,7,5,-14,Incubating,0,0,0,0,2,2,NA,27.510917030567683,0,42.79475982532751,0,6.550218340611353,6.550218340611353,16.593886462882097,25,505,3.75,5,SE,49,68,NA,NA,NA,NA,NA,NA
2021,NOPI04644315176588,NOPI,25,37,37,0,1,12,12,-12,Incubating,0,0,0,0,8,8,NA,31.40495867768595,12.396694214876034,12.396694214876034,0,12.396694214876034,0,31.40495867768595,40,580,4,13,NW,49,68,52.3,60.6,8,1,172,194
2021,NOPI04645595176395,NOPI,10,10,13,1,2,3,10,1,Incubating,0,0,0,0,7,7,NA,32.758620689655174,0,12.931034482758621,0,0,0,54.310344827586206,50,785,5.75,12,SW,68,0,76.3,0,12,1,144,172
2021,NOPI04647305176249,NOPI,10,10,13,1,2,3,2,-7,Incubating,0,0,0,0,9,9,NA,41.75824175824176,0,41.75824175824176,0,0,0,16.483516483516482,20,435,2.5,11,SW,0,39,0,33.7,0,0,NA,NA
2021,NOPI04648685176749,NOPI,16,19,19,0,1,3,19,4,Incubating,0,0,0,0,7,7,NA,30.158730158730158,0,2.380952380952381,0,0,0,67.46031746031747,42,582,2,16,NW,68,0,76.3,0,18,1,144,172
2021,NOPI04651265177213,NOPI,2,11,11,0,1,9,14,13,Incubating,0,0,0,0,8,8,NA,51.63934426229508,31.147540983606557,12.295081967213115,0,2.459016393442623,0,2.459016393442623,127,435,2,1,NE,68,0,76.3,0,10,1,144,172
2021,NOPI04651635175993,NOPI,15,15,18,1,2,3,10,-4,Incubating,0,0,0,0,10,10,NA,58.333333333333336,0,13.88888888888889,0,13.88888888888889,0,13.88888888888889,36,405,4.25,7,SE,39,49,51.7,60.2,0,0,194,215
2021,NOPI04652395176550,NOPI,3,13,13,0,1,10,12,10,Incubating,0,0,0,0,9,9,NA,67.74193548387096,0,16.129032258064516,0,0,0,16.129032258064516,220,567,3.5,3,NE,39,49,51.7,60.2,0,0,194,215
2021,NOPI04652465176909,NOPI,18,39,39,0,1,21,4,-13,Incubating,0,0,0,0,8,8,NA,0,0,2.9702970297029703,0,0,97.02970297029702,0,20,933,6.75,2,NE,49,68,52.3,60.6,10,1,172,194
2021,NOPI04652495175766,NOPI,23,39,42,1,1,19,2,-20,Incubating,0,0,0,0,3,3,NA,15.625,65.625,3.125,0,15.625,0,0,21,914,7.75,8,SE,0,39,0,33.7,0,0,NA,NA
2021,NOPI04652495176551,NOPI,16,41,41,0,1,25,-1,-16,Incubating,0,0,0,0,6,7,NA,26.38888888888889,26.38888888888889,10.416666666666668,0,10.416666666666668,0,26.38888888888889,97,631,5.5,3,NE,39,49,51.7,60.2,0,0,194,215
2021,NOPI04652765176682,NOPI,19,23,26,1,1,7,5,-13,Incubating,0,0,0,0,10,10,NA,15.625,0,15.625,0,3.125,0,65.625,110,560,5.75,3,NE,39,49,51.7,60.2,0,0,194,215
2021,NOPI04653015176591,NOPI,19,19,22,1,1,3,0,-18,Incubating,0,0,0,0,3,3,NA,13.513513513513514,2.7027027027027026,56.75675675675676,0,13.513513513513514,0,13.513513513513514,33,585,6.25,3,NE,39,49,51.7,60.2,0,0,194,215
2021,NOPI04653215176606,NOPI,19,29,32,1,1,13,-5,-23,Incubating,0,0,0,0,5,10,NA,44.18604651162791,17.441860465116278,17.441860465116278,0,3.488372093023256,0,17.441860465116278,130,510,4.25,3,NE,39,49,51.7,60.2,0,0,194,215
2021,NOPI04653315176611,NOPI,19,32,32,0,1,13,9,-9,Incubating,0,0,0,0,8,8,NA,32.47863247863248,32.47863247863248,32.47863247863248,0,2.564102564102564,0,0,40,550,3.75,3,NE,39,49,51.7,60.2,0,0,194,215
2021,NOPI04653575175848,NOPI,9,18,18,0,1,9,15,7,Incubating,0,0,0,0,7,7,NA,63.63636363636363,3.0303030303030303,15.151515151515152,0,3.0303030303030303,0,15.151515151515152,111,510,4,7,SW,39,49,51.7,60.2,0,0,194,215
2021,NOPI04654045175870,NOPI,23,47,50,1,1,27,-3,-25,Incubating,0,0,0,0,4,7,NA,44.18604651162791,0,17.441860465116278,0,17.441860465116278,17.441860465116278,3.488372093023256,20,578,4.25,7,SE,39,49,51.7,60.2,0,0,194,215
2021,NOPI04654295176684,NOPI,4,10,13,1,1,9,-1,-4,Incubating,0,0,0,0,6,7,NA,29.457364341085274,29.457364341085274,11.627906976744185,0,0,0,29.457364341085274,105,574,3.75,3,NE,39,49,51.7,60.2,0,0,194,215
2021,NOPI04654665177109,NOPI,3,17,21,1,1,18,2,0,Incubating,0,0,0,0,10,10,NA,0,37.62376237623762,0,0,0,0,62.37623762376238,30,875,13.5,2,NE,49,68,52.3,60.6,0,0,172,194
2021,NOPI04655585177170,NOPI,3,9,9,0,1,6,17,15,Incubating,0,0,0,0,8,8,NA,12.396694214876034,70.24793388429752,12.396694214876034,0,2.479338842975207,0,2.479338842975207,120,410,2.75,2,NE,49,68,52.3,60.6,0,0,172,194
2021,NOPI04656015176858,NOPI,4,13,16,1,1,12,10,7,Incubating,0,0,0,0,6,6,NA,63.63636363636363,15.151515151515152,15.151515151515152,0,3.0303030303030303,0,3.0303030303030303,110,455,4.75,3,NE,39,49,51.7,60.2,0,0,194,215
2021,NOPI04656115176756,NOPI,16,16,20,1,1,4,4,-11,Incubating,0,0,0,0,8,8,NA,13.761467889908257,34.862385321100916,13.761467889908257,0,2.7522935779816518,0,34.862385321100916,72,606,4,3,NE,39,49,51.7,60.2,0,0,194,215
2021,NOPI04657055176817,NOPI,4,20,23,1,1,19,9,6,Incubating,0,0,0,0,6,6,NA,36.53846153846153,0,2.8846153846153846,0,0,60.57692307692307,0,44,460,6.75,3,NE,39,49,51.7,60.2,0,0,194,215
2021,NOPI04657105176883,NOPI,19,26,29,1,1,10,-2,-20,Incubating,0,0,0,0,6,8,NA,17.441860465116278,0,44.18604651162791,0,17.441860465116278,17.441860465116278,3.488372093023256,90,490,6,3,NE,39,49,51.7,60.2,0,0,194,215
2022,NOPI04642255175640,NOPI,11,15,18,1,1,7,12,2,Incubating,0,0,0,0,9,9,NA,15.151515151515152,63.63636363636363,3.0303030303030303,0,3.0303030303030303,0,15.151515151515152,15,735,6.75,10,SW,49,68,45.3,76.3,0,0,179,202
2022,NOPI04643085176024,NOPI,12,18,21,1,1,9,10,-1,Incubating,0,0,0,0,8,8,NA,61.76470588235294,14.705882352941178,2.941176470588235,0,2.941176470588235,2.941176470588235,14.705882352941178,50,775,6.5,11,SW,39,49,35.2,52.3,0,0,202,213
2022,NOPI04643735177153,NOPI,31,31,34,1,1,3,-5,-35,Laying,0,0,0,0,1,1,NA,45.78313253012048,0,18.072289156626507,0,18.072289156626507,18.072289156626507,0,30,860,8.5,15,NW,39,49,35.2,52.3,0,0,202,213
2022,NOPI04644565176253,NOPI,12,40,40,0,1,28,-3,-14,Incubating,0,0,0,0,4,7,NA,58.87850467289719,0,2.803738317757009,0,2.803738317757009,0,35.51401869158878,35,1030,13,12,SW,0,39,0,51.7,0,0,NA,NA
2022,NOPI04645185176421,NOPI,13,22,22,0,1,9,16,4,Incubating,0,0,0,0,8,8,NA,35.51401869158878,0,2.803738317757009,0,2.803738317757009,0,58.87850467289719,33,783,7.75,12,SW,0,39,0,51.7,0,0,NA,NA
2022,NOPI04645975177012,NOPI,56,70,73,1,1,17,5,-50,Incubating,0,0,0,0,7,7,NA,11.278195488721805,2.2556390977443606,11.278195488721805,0,11.278195488721805,0,63.90977443609023,20,528,3.25,15,NW,39,49,35.2,52.3,12,1,202,213
2022,NOPI04646675176688,NOPI,38,43,46,1,1,8,8,-29,Incubating,0,0,0,0,9,9,NA,17.441860465116278,0,44.18604651162791,0,17.441860465116278,17.441860465116278,3.488372093023256,20,1120,9.5,14,NW,49,68,45.3,76.3,10,1,179,202
2022,NOPI04647815177065,NOPI,17,21,25,1,1,8,2,-14,Incubating,0,0,0,0,10,10,NA,13.043478260869565,13.043478260869565,0,0,0,0,73.91304347826086,25,890,10,16,NW,0,39,0,51.7,0,0,NA,NA
2022,NOPI04648435176747,NOPI,17,18,18,0,1,1,21,5,Incubating,0,0,0,0,8,8,NA,13.513513513513514,56.75675675675676,13.513513513513514,0,2.7027027027027026,0,13.513513513513514,35,665,5,16,NW,0,39,0,51.7,0,0,NA,NA
2022,NOPI04648445176744,NOPI,15,15,18,1,2,3,1,-13,Incubating,0,0,0,0,9,9,NA,63.90977443609023,11.278195488721805,11.278195488721805,0,2.2556390977443606,0,11.278195488721805,20,980,5.5,16,NW,0,39,0,51.7,0,0,NA,NA
2022,NOPI04648955176421,NOPI,4,18,21,1,1,17,10,7,Incubating,0,0,0,0,8,8,NA,67.74193548387096,0,0,0,16.129032258064516,0,16.129032258064516,40,900,9,12,SW,0,39,0,51.7,0,0,NA,NA
2022,NOPI04649045176668,NOPI,15,40,40,0,1,25,0,-14,Incubating,0,0,0,0,10,9,NA,18.51851851851852,0,0,0,3.7037037037037033,0,77.77777777777779,20,1120,11.75,16,NW,0,39,0,51.7,0,0,NA,NA
2022,NOPI04649695176423,NOPI,1,1,3,1,1,2,4,4,Incubating,0,0,0,0,9,9,NA,0,48.837209302325576,2.3255813953488373,0,48.837209302325576,0,0,5,1040,6,4,NE,39,49,35.2,52.3,0,0,202,213
2022,NOPI04651365176752,NOPI,17,47,47,0,1,30,0,-16,Incubating,0,0,0,0,5,5,NA,20.27027027027027,4.054054054054054,4.054054054054054,0,20.27027027027027,0,51.35135135135135,30,740,7,2,NE,68,0,65.3,0,21,1,144,179
2022,NOPI04651425176092,NOPI,5,9,12,1,1,7,3,-1,Incubating,0,0,0,0,8,8,NA,13.761467889908257,0,13.761467889908257,2.7522935779816518,34.862385321100916,0,34.862385321100916,2,609,4,7,SE,49,68,45.3,76.3,0,0,179,202
2022,NOPI04651445176427,NOPI,3,19,22,1,1,19,6,4,Incubating,0,0,0,0,9,9,NA,51.35135135135135,20.27027027027027,4.054054054054054,0,4.054054054054054,0,20.27027027027027,95,775,7,4,NE,39,49,35.2,52.3,0,0,202,213
2022,NOPI04651925176661,NOPI,19,24,27,1,1,8,3,-15,Incubating,0,0,0,0,5,4,NA,34.61538461538461,0,20.87912087912088,0,8.241758241758241,1.6483516483516485,34.61538461538461,20,811,6.75,2,NE,68,0,65.3,0,12,1,144,179
2022,NOPI04652875175832,NOPI,32,32,36,1,1,4,8,-23,Incubating,0,0,0,0,7,7,NA,39.175257731958766,3.0927835051546393,15.463917525773196,0,3.0927835051546393,0,39.175257731958766,30,810,7.5,7,SE,49,68,45.3,76.3,0,0,179,202
2022,NOPI04653155175935,NOPI,5,30,30,0,1,25,0,-4,Incubating,0,0,0,0,9,9,NA,46.34146341463415,0,3.6585365853658534,0,3.6585365853658534,0,46.34146341463415,10,745,8,7,SE,49,68,45.3,76.3,0,0,179,202
2022,NOPI04653405175989,NOPI,5,24,27,1,1,22,1,-3,Incubating,0,0,0,0,8,8,NA,31.932773109243694,0,12.605042016806722,0,2.5210084033613445,0,52.94117647058824,66,781,6.75,7,SE,49,68,45.3,76.3,0,0,179,202
2022,NOPI04655505176465,NOPI,29,42,45,1,1,16,9,-19,Incubating,0,0,0,0,7,7,NA,4.054054054054054,20.27027027027027,4.054054054054054,0,20.27027027027027,0,51.35135135135135,30,920,8.5,4,NE,39,49,35.2,52.3,0,0,202,213
2022,NOPI04656415176371,NOPI,52,64,64,0,1,12,12,-39,Incubating,0,0,0,0,7,7,NA,12.931034482758621,0,0,0,32.758620689655174,0,54.310344827586206,20,1180,11.25,5,SE,0,39,0,51.7,0,0,NA,NA
2022,NOPI04656885176313,NOPI,29,36,39,1,1,10,15,-13,Incubating,0,0,0,0,8,8,NA,41.66666666666667,0,7.352941176470589,0,30.88235294117647,1.4705882352941175,18.627450980392158,28,905,7,5,NE,0,39,0,51.7,0,0,NA,NA
2023,NOPI04643825176936,NOPI,28,31,34,1,1,6,11,-16,Incubating,0,0,0,0,8,8,NA,22.093023255813954,22.093023255813954,36.627906976744185,8.720930232558139,8.720930232558139,0,1.744186046511628,16,854,4,14,NW,68,0,NA,0,18,1,143,178
2023,NOPI04647145176478,NOPI,16,16,19,1,1,3,2,-13,Incubating,0,0,0,0,8,8,NA,34.054054054054056,34.054054054054056,20.54054054054054,1.6216216216216217,1.6216216216216217,0,8.108108108108109,20,892,4.5,13,NW,0,39,0,35.2,0,0,NA,NA
2023,NOPI04649415176678,NOPI,39,51,51,0,1,12,12,-26,Incubating,0,0,0,0,4,4,NA,7.211538461538461,40.86538461538461,30.288461538461537,7.211538461538461,7.211538461538461,0,7.211538461538461,55,730,6.5,16,NW,39,49,NA,45.3,0,0,201,212
2023,NOPI04649825177005,NOPI,16,27,29,1,1,13,-2,-17,Incubating,0,0,0,0,7,9,NA,27.876106194690266,6.637168141592921,37.610619469026545,0,0,0,27.876106194690266,15,745,6.75,1,NE,39,49,NA,45.3,0,0,201,212
2023,NOPI04650825177185,NOPI,18,18,21,1,1,3,3,-14,Incubating,0,0,0,0,7,7,NA,8.875739644970414,22.485207100591715,22.485207100591715,0,8.875739644970414,0,37.278106508875744,25,610,7.25,1,NE,39,49,NA,45.3,0,0,201,212
